lat,lon,validdate,direct_rad:W,solar_power:MW
35.371452,-101.387665,2022-12-15 11:00:00+00:00,0.0,0.0
35.371452,-101.387665,2022-12-15 12:00:00+00:00,0.0,0.0
35.371452,-101.387665,2022-12-15 13:00:00+00:00,0.0,0.0
35.371452,-101.387665,2022-12-15 14:00:00+00:00,5.6,0.007
35.371452,-101.387665,2022-12-15 15:00:00+00:00,124.6,0.215
35.371452,-101.387665,2022-12-15 16:00:00+00:00,276.4,0.408
35.371452,-101.387665,2022-12-15 17:00:00+00:00,397.6,0.559
35.371452,-101.387665,2022-12-15 18:00:00+00:00,467.6,0.645
35.371452,-101.387665,2022-12-15 19:00:00+00:00,477.8,0.657
35.371452,-101.387665,2022-12-15 20:00:00+00:00,427.2,0.592
35.371452,-101.387665,2022-12-15 21:00:00+00:00,322.3,0.461
35.371452,-101.387665,2022-12-15 22:00:00+00:00,178.1,0.282
35.371452,-101.387665,2022-12-15 23:00:00+00:00,32.4,0.076
35.371452,-101.387665,2022-12-16 00:00:00+00:00,0.0,0.0
35.371452,-101.387665,2022-12-16 01:00:00+00:00,0.0,0.0
35.371452,-101.387665,2022-12-16 02:00:00+00:00,0.0,0.0
35.371452,-101.387665,2022-12-16 03:00:00+00:00,0.0,0.0
35.371452,-101.387665,2022-12-16 04:00:00+00:00,0.0,0.0
35.371452,-101.387665,2022-12-16 05:00:00+00:00,0.0,0.0
35.371452,-101.387665,2022-12-16 06:00:00+00:00,0.0,0.0
35.371452,-101.387665,2022-12-16 07:00:00+00:00,0.0,0.0
35.371452,-101.387665,2022-12-16 08:00:00+00:00,0.0,0.0
35.371452,-101.387665,2022-12-16 09:00:00+00:00,0.0,0.0
35.371452,-101.387665,2022-12-16 10:00:00+00:00,0.0,0.0
35.371452,-101.387665,2022-12-16 11:00:00+00:00,0.0,0.0
35.371452,-101.387665,2022-12-16 12:00:00+00:00,0.0,0.0
35.371452,-101.387665,2022-12-16 13:00:00+00:00,0.0,0.0
35.371452,-101.387665,2022-12-16 14:00:00+00:00,0.0,0.0
35.371452,-101.387665,2022-12-16 15:00:00+00:00,3.2,0.0
35.371452,-101.387665,2022-12-16 16:00:00+00:00,121.6,0.006
35.371452,-101.387665,2022-12-16 17:00:00+00:00,361.5,0.018
35.371452,-101.387665,2022-12-16 18:00:00+00:00,456.1,0.024
35.371452,-101.387665,2022-12-16 19:00:00+00:00,421.0,0.022
35.371452,-101.387665,2022-12-16 20:00:00+00:00,322.9,0.017
35.371452,-101.387665,2022-12-16 21:00:00+00:00,257.2,0.013
35.371452,-101.387665,2022-12-16 22:00:00+00:00,168.8,0.008
35.371452,-101.387665,2022-12-16 23:00:00+00:00,34.6,0.002
35.371452,-101.387665,2022-12-17 00:00:00+00:00,0.0,0.0
35.371452,-101.387665,2022-12-17 01:00:00+00:00,0.0,0.0
35.371452,-101.387665,2022-12-17 02:00:00+00:00,0.0,0.0
35.371452,-101.387665,2022-12-17 03:00:00+00:00,0.0,0.0
35.371452,-101.387665,2022-12-17 04:00:00+00:00,0.0,0.0
35.371452,-101.387665,2022-12-17 05:00:00+00:00,0.0,0.0
35.371452,-101.387665,2022-12-17 06:00:00+00:00,0.0,0.0
35.371452,-101.387665,2022-12-17 07:00:00+00:00,0.0,0.0
35.371452,-101.387665,2022-12-17 08:00:00+00:00,0.0,0.0
35.371452,-101.387665,2022-12-17 09:00:00+00:00,0.0,0.0
35.371452,-101.387665,2022-12-17 10:00:00+00:00,0.0,0.0
35.371452,-101.387665,2022-12-17 11:00:00+00:00,0.0,0.0
35.371452,-101.387665,2022-12-17 12:00:00+00:00,0.0,0.0
35.371452,-101.387665,2022-12-17 13:00:00+00:00,0.0,0.0
35.371452,-101.387665,2022-12-17 14:00:00+00:00,4.8,0.005
35.371452,-101.387665,2022-12-17 15:00:00+00:00,127.5,0.221
35.371452,-101.387665,2022-12-17 16:00:00+00:00,281.8,0.416
35.371452,-101.387665,2022-12-17 17:00:00+00:00,404.8,0.566
35.371452,-101.387665,2022-12-17 18:00:00+00:00,477.6,0.653
35.371452,-101.387665,2022-12-17 19:00:00+00:00,490.7,0.666
35.371452,-101.387665,2022-12-17 20:00:00+00:00,442.7,0.605
35.371452,-101.387665,2022-12-17 21:00:00+00:00,338.4,0.476
35.371452,-101.387665,2022-12-17 22:00:00+00:00,191.4,0.298
35.371452,-101.387665,2022-12-17 23:00:00+00:00,38.1,0.088
35.371452,-101.387665,2022-12-18 00:00:00+00:00,0.0,0.0
35.371452,-101.387665,2022-12-18 01:00:00+00:00,0.0,0.0
35.371452,-101.387665,2022-12-18 02:00:00+00:00,0.0,0.0
35.371452,-101.387665,2022-12-18 03:00:00+00:00,0.0,0.0
35.371452,-101.387665,2022-12-18 04:00:00+00:00,0.0,0.0
35.371452,-101.387665,2022-12-18 05:00:00+00:00,0.0,0.0
35.371452,-101.387665,2022-12-18 06:00:00+00:00,0.0,0.0
35.371452,-101.387665,2022-12-18 07:00:00+00:00,0.0,0.0
35.371452,-101.387665,2022-12-18 08:00:00+00:00,0.0,0.0
35.371452,-101.387665,2022-12-18 09:00:00+00:00,0.0,0.0
35.371452,-101.387665,2022-12-18 10:00:00+00:00,0.0,0.0
35.371452,-101.387665,2022-12-18 11:00:00+00:00,0.0,0.0
35.371452,-101.387665,2022-12-18 12:00:00+00:00,0.0,0.0
35.371452,-101.387665,2022-12-18 13:00:00+00:00,0.0,0.0
35.371452,-101.387665,2022-12-18 14:00:00+00:00,1.6,0.002
35.371452,-101.387665,2022-12-18 15:00:00+00:00,75.8,0.154
35.371452,-101.387665,2022-12-18 16:00:00+00:00,187.8,0.324
35.371452,-101.387665,2022-12-18 17:00:00+00:00,209.6,0.4
35.371452,-101.387665,2022-12-18 18:00:00+00:00,193.4,0.424
35.371452,-101.387665,2022-12-18 19:00:00+00:00,113.0,0.334
35.371452,-101.387665,2022-12-18 20:00:00+00:00,52.0,0.241
35.371452,-101.387665,2022-12-18 21:00:00+00:00,52.1,0.197
35.371452,-101.387665,2022-12-18 22:00:00+00:00,47.7,0.135
35.371452,-101.387665,2022-12-18 23:00:00+00:00,6.7,0.025
35.371452,-101.387665,2022-12-19 00:00:00+00:00,0.0,0.0
35.371452,-101.387665,2022-12-19 01:00:00+00:00,0.0,0.0
35.371452,-101.387665,2022-12-19 02:00:00+00:00,0.0,0.0
35.371452,-101.387665,2022-12-19 03:00:00+00:00,0.0,0.0
35.371452,-101.387665,2022-12-19 04:00:00+00:00,0.0,0.0
35.371452,-101.387665,2022-12-19 05:00:00+00:00,0.0,0.0
35.371452,-101.387665,2022-12-19 06:00:00+00:00,0.0,0.0
35.371452,-101.387665,2022-12-19 07:00:00+00:00,0.0,0.0
35.371452,-101.387665,2022-12-19 08:00:00+00:00,0.0,0.0
35.371452,-101.387665,2022-12-19 09:00:00+00:00,0.0,0.0
35.371452,-101.387665,2022-12-19 10:00:00+00:00,0.0,0.0
35.371452,-101.387665,2022-12-19 11:00:00+00:00,0.0,0.0
35.371452,-101.387665,2022-12-19 12:00:00+00:00,0.0,0.0
35.371452,-101.387665,2022-12-19 13:00:00+00:00,0.0,0.0
35.371452,-101.387665,2022-12-19 14:00:00+00:00,3.6,0.003
35.371452,-101.387665,2022-12-19 15:00:00+00:00,122.3,0.211
35.371452,-101.387665,2022-12-19 16:00:00+00:00,278.4,0.408
35.371452,-101.387665,2022-12-19 17:00:00+00:00,403.9,0.561
35.371452,-101.387665,2022-12-19 18:00:00+00:00,477.2,0.648
35.371452,-101.387665,2022-12-19 19:00:00+00:00,490.5,0.66
35.371452,-101.387665,2022-12-19 20:00:00+00:00,442.6,0.599
35.371452,-101.387665,2022-12-19 21:00:00+00:00,338.0,0.472
35.371452,-101.387665,2022-12-19 22:00:00+00:00,191.4,0.296
35.371452,-101.387665,2022-12-19 23:00:00+00:00,39.0,0.089
35.371452,-101.387665,2022-12-20 00:00:00+00:00,0.0,0.0
35.371452,-101.387665,2022-12-20 01:00:00+00:00,0.0,0.0
35.371452,-101.387665,2022-12-20 02:00:00+00:00,0.0,0.0
35.371452,-101.387665,2022-12-20 03:00:00+00:00,0.0,0.0
35.371452,-101.387665,2022-12-20 04:00:00+00:00,0.0,0.0
35.371452,-101.387665,2022-12-20 05:00:00+00:00,0.0,0.0
35.371452,-101.387665,2022-12-20 06:00:00+00:00,0.0,0.0
35.371452,-101.387665,2022-12-20 07:00:00+00:00,0.0,0.0
35.371452,-101.387665,2022-12-20 08:00:00+00:00,0.0,0.0
35.371452,-101.387665,2022-12-20 09:00:00+00:00,0.0,0.0
35.371452,-101.387665,2022-12-20 10:00:00+00:00,0.0,0.0
35.371452,-101.387665,2022-12-20 11:00:00+00:00,0.0,0.0
35.371452,-101.387665,2022-12-20 12:00:00+00:00,0.0,0.0
35.371452,-101.387665,2022-12-20 13:00:00+00:00,0.0,0.0
35.371452,-101.387665,2022-12-20 14:00:00+00:00,0.2,0.0
35.371452,-101.387665,2022-12-20 15:00:00+00:00,12.1,0.058
35.371452,-101.387665,2022-12-20 16:00:00+00:00,52.3,0.174
35.371452,-101.387665,2022-12-20 17:00:00+00:00,196.7,0.389
35.371452,-101.387665,2022-12-20 18:00:00+00:00,407.0,0.605
35.371452,-101.387665,2022-12-20 19:00:00+00:00,472.2,0.653
35.371452,-101.387665,2022-12-20 20:00:00+00:00,423.0,0.589
35.371452,-101.387665,2022-12-20 21:00:00+00:00,320.2,0.46
35.371452,-101.387665,2022-12-20 22:00:00+00:00,179.3,0.284
35.371452,-101.387665,2022-12-20 23:00:00+00:00,35.2,0.082
35.371452,-101.387665,2022-12-21 00:00:00+00:00,0.0,0.0
35.371452,-101.387665,2022-12-21 01:00:00+00:00,0.0,0.0
35.371452,-101.387665,2022-12-21 02:00:00+00:00,0.0,0.0
35.371452,-101.387665,2022-12-21 03:00:00+00:00,0.0,0.0
35.371452,-101.387665,2022-12-21 04:00:00+00:00,0.0,0.0
35.371452,-101.387665,2022-12-21 05:00:00+00:00,0.0,0.0
35.371452,-101.387665,2022-12-21 06:00:00+00:00,0.0,0.0
35.371452,-101.387665,2022-12-21 07:00:00+00:00,0.0,0.0
35.371452,-101.387665,2022-12-21 08:00:00+00:00,0.0,0.0
35.371452,-101.387665,2022-12-21 09:00:00+00:00,0.0,0.0
35.371452,-101.387665,2022-12-21 10:00:00+00:00,0.0,0.0
35.371452,-101.387665,2022-12-21 11:00:00+00:00,0.0,0.0
35.371452,-101.387665,2022-12-21 12:00:00+00:00,0.0,0.0
35.371452,-101.387665,2022-12-21 13:00:00+00:00,0.0,0.0
35.371452,-101.387665,2022-12-21 14:00:00+00:00,0.5,0.0
35.371452,-101.387665,2022-12-21 15:00:00+00:00,49.8,0.11
35.371452,-101.387665,2022-12-21 16:00:00+00:00,223.2,0.353
35.371452,-101.387665,2022-12-21 17:00:00+00:00,391.6,0.545
35.371452,-101.387665,2022-12-21 18:00:00+00:00,461.9,0.628
35.371452,-101.387665,2022-12-21 19:00:00+00:00,477.5,0.641
35.371452,-101.387665,2022-12-21 20:00:00+00:00,433.8,0.582
35.371452,-101.387665,2022-12-21 21:00:00+00:00,334.6,0.46
35.371452,-101.387665,2022-12-21 22:00:00+00:00,191.3,0.29
35.371452,-101.387665,2022-12-21 23:00:00+00:00,40.4,0.09
35.371452,-101.387665,2022-12-22 00:00:00+00:00,0.0,0.0
35.371452,-101.387665,2022-12-22 01:00:00+00:00,0.0,0.0
35.371452,-101.387665,2022-12-22 02:00:00+00:00,0.0,0.0
35.371452,-101.387665,2022-12-22 03:00:00+00:00,0.0,0.0
35.371452,-101.387665,2022-12-22 04:00:00+00:00,0.0,0.0
35.371452,-101.387665,2022-12-22 05:00:00+00:00,0.0,0.0
35.371452,-101.387665,2022-12-22 06:00:00+00:00,0.0,0.0
35.371452,-101.387665,2022-12-22 07:00:00+00:00,0.0,0.0
35.371452,-101.387665,2022-12-22 08:00:00+00:00,0.0,0.0
35.371452,-101.387665,2022-12-22 09:00:00+00:00,0.0,0.0
35.371452,-101.387665,2022-12-22 10:00:00+00:00,0.0,0.0
35.371452,-101.387665,2022-12-22 11:00:00+00:00,0.0,0.0
35.371452,-101.387665,2022-12-22 12:00:00+00:00,0.0,0.0
35.371452,-101.387665,2022-12-22 13:00:00+00:00,0.0,0.0
35.371452,-101.387665,2022-12-22 14:00:00+00:00,2.3,0.002
35.371452,-101.387665,2022-12-22 15:00:00+00:00,112.8,0.213
35.371452,-101.387665,2022-12-22 16:00:00+00:00,266.9,0.425
35.371452,-101.387665,2022-12-22 17:00:00+00:00,393.2,0.591
35.371452,-101.387665,2022-12-22 18:00:00+00:00,465.7,0.687
35.371452,-101.387665,2022-12-22 19:00:00+00:00,479.1,0.708
35.371452,-101.387665,2022-12-22 20:00:00+00:00,434.1,0.645
35.371452,-101.387665,2022-12-22 21:00:00+00:00,333.1,0.508
35.371452,-101.387665,2022-12-22 22:00:00+00:00,180.4,0.308
35.371452,-101.387665,2022-12-22 23:00:00+00:00,31.4,0.08
35.371452,-101.387665,2022-12-23 00:00:00+00:00,0.0,0.0
35.371452,-101.387665,2022-12-23 01:00:00+00:00,0.0,0.0
35.371452,-101.387665,2022-12-23 02:00:00+00:00,0.0,0.0
35.371452,-101.387665,2022-12-23 03:00:00+00:00,0.0,0.0
35.371452,-101.387665,2022-12-23 04:00:00+00:00,0.0,0.0
35.371452,-101.387665,2022-12-23 05:00:00+00:00,0.0,0.0
35.371452,-101.387665,2022-12-23 06:00:00+00:00,0.0,0.0
35.371452,-101.387665,2022-12-23 07:00:00+00:00,0.0,0.0
35.371452,-101.387665,2022-12-23 08:00:00+00:00,0.0,0.0
35.371452,-101.387665,2022-12-23 09:00:00+00:00,0.0,0.0
35.371452,-101.387665,2022-12-23 10:00:00+00:00,0.0,0.0
35.371452,-101.387665,2022-12-23 11:00:00+00:00,0.0,0.0
35.371452,-101.387665,2022-12-23 12:00:00+00:00,0.0,0.0
35.371452,-101.387665,2022-12-23 13:00:00+00:00,0.0,0.0
35.371452,-101.387665,2022-12-23 14:00:00+00:00,0.0,0.0
35.371452,-101.387665,2022-12-23 15:00:00+00:00,0.8,0.03
35.371452,-101.387665,2022-12-23 16:00:00+00:00,34.2,0.139
35.371452,-101.387665,2022-12-23 17:00:00+00:00,221.6,0.418
35.371452,-101.387665,2022-12-23 18:00:00+00:00,432.1,0.643
35.371452,-101.387665,2022-12-23 19:00:00+00:00,470.9,0.678
35.371452,-101.387665,2022-12-23 20:00:00+00:00,416.7,0.61
35.371452,-101.387665,2022-12-23 21:00:00+00:00,273.7,0.441
35.371452,-101.387665,2022-12-23 22:00:00+00:00,109.0,0.219
35.371452,-101.387665,2022-12-23 23:00:00+00:00,21.5,0.058
35.371452,-101.387665,2022-12-24 00:00:00+00:00,0.0,0.0
35.371452,-101.387665,2022-12-24 01:00:00+00:00,0.0,0.0
35.371452,-101.387665,2022-12-24 02:00:00+00:00,0.0,0.0
35.371452,-101.387665,2022-12-24 03:00:00+00:00,0.0,0.0
35.371452,-101.387665,2022-12-24 04:00:00+00:00,0.0,0.0
35.371452,-101.387665,2022-12-24 05:00:00+00:00,0.0,0.0
35.371452,-101.387665,2022-12-24 06:00:00+00:00,0.0,0.0
35.371452,-101.387665,2022-12-24 07:00:00+00:00,0.0,0.0
35.371452,-101.387665,2022-12-24 08:00:00+00:00,0.0,0.0
35.371452,-101.387665,2022-12-24 09:00:00+00:00,0.0,0.0
35.371452,-101.387665,2022-12-24 10:00:00+00:00,0.0,0.0
35.371452,-101.387665,2022-12-24 11:00:00+00:00,0.0,0.0
35.371452,-101.387665,2022-12-24 12:00:00+00:00,0.0,0.0
35.371452,-101.387665,2022-12-24 13:00:00+00:00,0.0,0.0
35.371452,-101.387665,2022-12-24 14:00:00+00:00,1.6,0.001
35.371452,-101.387665,2022-12-24 15:00:00+00:00,107.9,0.196
35.371452,-101.387665,2022-12-24 16:00:00+00:00,260.0,0.396
35.371452,-101.387665,2022-12-24 17:00:00+00:00,382.4,0.55
35.371452,-101.387665,2022-12-24 18:00:00+00:00,455.4,0.64
35.371452,-101.387665,2022-12-24 19:00:00+00:00,470.3,0.656
35.371452,-101.387665,2022-12-24 20:00:00+00:00,425.8,0.596
35.371452,-101.387665,2022-12-24 21:00:00+00:00,326.7,0.469
35.371452,-101.387665,2022-12-24 22:00:00+00:00,186.7,0.294
35.371452,-101.387665,2022-12-24 23:00:00+00:00,40.4,0.091
35.371452,-101.387665,2022-12-25 00:00:00+00:00,0.0,0.0
35.371452,-101.387665,2022-12-25 01:00:00+00:00,0.0,0.0
35.371452,-101.387665,2022-12-25 02:00:00+00:00,0.0,0.0
35.371452,-101.387665,2022-12-25 03:00:00+00:00,0.0,0.0
35.371452,-101.387665,2022-12-25 04:00:00+00:00,0.0,0.0
35.371452,-101.387665,2022-12-25 05:00:00+00:00,0.0,0.0
35.371452,-101.387665,2022-12-25 06:00:00+00:00,0.0,0.0
35.371452,-101.387665,2022-12-25 07:00:00+00:00,0.0,0.0
35.371452,-101.387665,2022-12-25 08:00:00+00:00,0.0,0.0
35.371452,-101.387665,2022-12-25 09:00:00+00:00,0.0,0.0
35.371452,-101.387665,2022-12-25 10:00:00+00:00,0.0,0.0
35.371452,-101.387665,2022-12-25 11:00:00+00:00,0.0,0.0
35.371452,-101.387665,2022-12-25 12:00:00+00:00,0.0,0.0
35.371452,-101.387665,2022-12-25 13:00:00+00:00,0.0,0.0
35.371452,-101.387665,2022-12-25 14:00:00+00:00,1.4,0.001
35.371452,-101.387665,2022-12-25 15:00:00+00:00,106.6,0.189
35.371452,-101.387665,2022-12-25 16:00:00+00:00,248.3,0.372
35.371452,-101.387665,2022-12-25 17:00:00+00:00,350.4,0.505
35.371452,-101.387665,2022-12-25 18:00:00+00:00,391.2,0.572
35.371452,-101.387665,2022-12-25 19:00:00+00:00,426.9,0.601
35.371452,-101.387665,2022-12-25 20:00:00+00:00,424.7,0.573
35.371452,-101.387665,2022-12-25 21:00:00+00:00,328.0,0.454
35.371452,-101.387665,2022-12-25 22:00:00+00:00,186.2,0.284
35.371452,-101.387665,2022-12-25 23:00:00+00:00,33.6,0.076
35.371452,-101.387665,2022-12-26 00:00:00+00:00,0.0,0.0
35.371452,-101.387665,2022-12-26 01:00:00+00:00,0.0,0.0
35.371452,-101.387665,2022-12-26 02:00:00+00:00,0.0,0.0
35.371452,-101.387665,2022-12-26 03:00:00+00:00,0.0,0.0
35.371452,-101.387665,2022-12-26 04:00:00+00:00,0.0,0.0
35.371452,-101.387665,2022-12-26 05:00:00+00:00,0.0,0.0
35.371452,-101.387665,2022-12-26 06:00:00+00:00,0.0,0.0
35.371452,-101.387665,2022-12-26 07:00:00+00:00,0.0,0.0
35.371452,-101.387665,2022-12-26 08:00:00+00:00,0.0,0.0
35.371452,-101.387665,2022-12-26 09:00:00+00:00,0.0,0.0
35.371452,-101.387665,2022-12-26 10:00:00+00:00,0.0,0.0
35.371452,-101.387665,2022-12-26 11:00:00+00:00,0.0,0.0
35.371452,-101.387665,2022-12-26 12:00:00+00:00,0.0,0.0
35.371452,-101.387665,2022-12-26 13:00:00+00:00,0.0,0.0
35.371452,-101.387665,2022-12-26 14:00:00+00:00,1.0,0.0
35.371452,-101.387665,2022-12-26 15:00:00+00:00,88.5,0.163
35.371452,-101.387665,2022-12-26 16:00:00+00:00,220.2,0.343
35.371452,-101.387665,2022-12-26 17:00:00+00:00,352.9,0.506
35.371452,-101.387665,2022-12-26 18:00:00+00:00,421.9,0.595
35.371452,-101.387665,2022-12-26 19:00:00+00:00,430.1,0.611
35.371452,-101.387665,2022-12-26 20:00:00+00:00,375.9,0.548
35.371452,-101.387665,2022-12-26 21:00:00+00:00,295.4,0.436
35.371452,-101.387665,2022-12-26 22:00:00+00:00,176.3,0.279
35.371452,-101.387665,2022-12-26 23:00:00+00:00,38.8,0.086
35.371452,-101.387665,2022-12-27 00:00:00+00:00,0.0,0.0
35.371452,-101.387665,2022-12-27 01:00:00+00:00,0.0,0.0
35.371452,-101.387665,2022-12-27 02:00:00+00:00,0.0,0.0
35.371452,-101.387665,2022-12-27 03:00:00+00:00,0.0,0.0
35.371452,-101.387665,2022-12-27 04:00:00+00:00,0.0,0.0
35.371452,-101.387665,2022-12-27 05:00:00+00:00,0.0,0.0
35.371452,-101.387665,2022-12-27 06:00:00+00:00,0.0,0.0
35.371452,-101.387665,2022-12-27 07:00:00+00:00,0.0,0.0
35.371452,-101.387665,2022-12-27 08:00:00+00:00,0.0,0.0
35.371452,-101.387665,2022-12-27 09:00:00+00:00,0.0,0.0
35.371452,-101.387665,2022-12-27 10:00:00+00:00,0.0,0.0
35.371452,-101.387665,2022-12-27 11:00:00+00:00,0.0,0.0
35.371452,-101.387665,2022-12-27 12:00:00+00:00,0.0,0.0
35.371452,-101.387665,2022-12-27 13:00:00+00:00,0.0,0.0
35.371452,-101.387665,2022-12-27 14:00:00+00:00,0.0,0.0
35.371452,-101.387665,2022-12-27 15:00:00+00:00,100.1,0.177
35.371452,-101.387665,2022-12-27 16:00:00+00:00,252.3,0.37
35.371452,-101.387665,2022-12-27 17:00:00+00:00,378.8,0.52
35.371452,-101.387665,2022-12-27 18:00:00+00:00,453.5,0.609
35.371452,-101.387665,2022-12-27 19:00:00+00:00,471.3,0.625
35.371452,-101.387665,2022-12-27 20:00:00+00:00,428.9,0.57
35.371452,-101.387665,2022-12-27 21:00:00+00:00,332.1,0.452
35.371452,-101.387665,2022-12-27 22:00:00+00:00,194.3,0.289
35.371452,-101.387665,2022-12-27 23:00:00+00:00,46.1,0.096
35.371452,-101.387665,2022-12-28 00:00:00+00:00,0.0,0.0
35.371452,-101.387665,2022-12-28 01:00:00+00:00,0.0,0.0
35.371452,-101.387665,2022-12-28 02:00:00+00:00,0.0,0.0
35.371452,-101.387665,2022-12-28 03:00:00+00:00,0.0,0.0
35.371452,-101.387665,2022-12-28 04:00:00+00:00,0.0,0.0
35.371452,-101.387665,2022-12-28 05:00:00+00:00,0.0,0.0
35.371452,-101.387665,2022-12-28 06:00:00+00:00,0.0,0.0
35.371452,-101.387665,2022-12-28 07:00:00+00:00,0.0,0.0
35.371452,-101.387665,2022-12-28 08:00:00+00:00,0.0,0.0
35.371452,-101.387665,2022-12-28 09:00:00+00:00,0.0,0.0
35.371452,-101.387665,2022-12-28 10:00:00+00:00,0.0,0.0
35.371452,-101.387665,2022-12-28 11:00:00+00:00,0.0,0.0
35.371452,-101.387665,2022-12-28 12:00:00+00:00,0.0,0.0
35.371452,-101.387665,2022-12-28 13:00:00+00:00,0.0,0.0
35.371452,-101.387665,2022-12-28 14:00:00+00:00,0.0,0.0
35.371452,-101.387665,2022-12-28 15:00:00+00:00,53.2,0.111
35.371452,-101.387665,2022-12-28 16:00:00+00:00,99.2,0.206
35.371452,-101.387665,2022-12-28 17:00:00+00:00,147.8,0.309
35.371452,-101.387665,2022-12-28 18:00:00+00:00,100.7,0.275
35.371452,-101.387665,2022-12-28 19:00:00+00:00,77.2,0.239
35.371452,-101.387665,2022-12-28 20:00:00+00:00,158.2,0.328
35.371452,-101.387665,2022-12-28 21:00:00+00:00,216.7,0.349
35.371452,-101.387665,2022-12-28 22:00:00+00:00,159.6,0.251
35.371452,-101.387665,2022-12-28 23:00:00+00:00,27.5,0.063
35.371452,-101.387665,2022-12-29 00:00:00+00:00,0.0,0.0
35.371452,-101.387665,2022-12-29 01:00:00+00:00,0.0,0.0
35.371452,-101.387665,2022-12-29 02:00:00+00:00,0.0,0.0
35.371452,-101.387665,2022-12-29 03:00:00+00:00,0.0,0.0
35.371452,-101.387665,2022-12-29 04:00:00+00:00,0.0,0.0
35.371452,-101.387665,2022-12-29 05:00:00+00:00,0.0,0.0
35.371452,-101.387665,2022-12-29 06:00:00+00:00,0.0,0.0
35.371452,-101.387665,2022-12-29 07:00:00+00:00,0.0,0.0
35.371452,-101.387665,2022-12-29 08:00:00+00:00,0.0,0.0
35.371452,-101.387665,2022-12-29 09:00:00+00:00,0.0,0.0
35.371452,-101.387665,2022-12-29 10:00:00+00:00,0.0,0.0
35.371452,-101.387665,2022-12-29 11:00:00+00:00,0.0,0.0
35.371452,-101.387665,2022-12-29 12:00:00+00:00,0.0,0.0
35.371452,-101.387665,2022-12-29 13:00:00+00:00,0.0,0.0
35.371452,-101.387665,2022-12-29 14:00:00+00:00,0.0,0.0
35.371452,-101.387665,2022-12-29 15:00:00+00:00,109.6,0.189
35.371452,-101.387665,2022-12-29 16:00:00+00:00,266.4,0.383
35.371452,-101.387665,2022-12-29 17:00:00+00:00,390.1,0.532
35.371452,-101.387665,2022-12-29 18:00:00+00:00,465.9,0.623
35.371452,-101.387665,2022-12-29 19:00:00+00:00,485.0,0.645
35.371452,-101.387665,2022-12-29 20:00:00+00:00,444.4,0.594
35.371452,-101.387665,2022-12-29 21:00:00+00:00,344.6,0.474
35.371452,-101.387665,2022-12-29 22:00:00+00:00,190.7,0.292
35.371452,-101.387665,2022-12-29 23:00:00+00:00,42.5,0.092
35.371452,-101.387665,2022-12-30 00:00:00+00:00,0.0,0.0
35.371452,-101.387665,2022-12-30 01:00:00+00:00,0.0,0.0
35.371452,-101.387665,2022-12-30 02:00:00+00:00,0.0,0.0
35.371452,-101.387665,2022-12-30 03:00:00+00:00,0.0,0.0
35.371452,-101.387665,2022-12-30 04:00:00+00:00,0.0,0.0
35.371452,-101.387665,2022-12-30 05:00:00+00:00,0.0,0.0
35.371452,-101.387665,2022-12-30 06:00:00+00:00,0.0,0.0
35.371452,-101.387665,2022-12-30 07:00:00+00:00,0.0,0.0
35.371452,-101.387665,2022-12-30 08:00:00+00:00,0.0,0.0
35.371452,-101.387665,2022-12-30 09:00:00+00:00,0.0,0.0
35.371452,-101.387665,2022-12-30 10:00:00+00:00,0.0,0.0
35.371452,-101.387665,2022-12-30 11:00:00+00:00,0.0,0.0
35.371452,-101.387665,2022-12-30 12:00:00+00:00,0.0,0.0
35.371452,-101.387665,2022-12-30 13:00:00+00:00,0.0,0.0
35.371452,-101.387665,2022-12-30 14:00:00+00:00,0.0,0.0
35.371452,-101.387665,2022-12-30 15:00:00+00:00,95.5,0.173
35.371452,-101.387665,2022-12-30 16:00:00+00:00,238.3,0.361
35.371452,-101.387665,2022-12-30 17:00:00+00:00,353.4,0.506
35.371452,-101.387665,2022-12-30 18:00:00+00:00,427.8,0.596
35.371452,-101.387665,2022-12-30 19:00:00+00:00,459.9,0.623
35.371452,-101.387665,2022-12-30 20:00:00+00:00,425.2,0.575
35.371452,-101.387665,2022-12-30 21:00:00+00:00,315.1,0.443
35.371452,-101.387665,2022-12-30 22:00:00+00:00,179.1,0.275
35.371452,-101.387665,2022-12-30 23:00:00+00:00,42.9,0.09
35.371452,-101.387665,2022-12-31 00:00:00+00:00,0.0,0.0
35.371452,-101.387665,2022-12-31 01:00:00+00:00,0.0,0.0
35.371452,-101.387665,2022-12-31 02:00:00+00:00,0.0,0.0
35.371452,-101.387665,2022-12-31 03:00:00+00:00,0.0,0.0
35.371452,-101.387665,2022-12-31 04:00:00+00:00,0.0,0.0
35.371452,-101.387665,2022-12-31 05:00:00+00:00,0.0,0.0
35.371452,-101.387665,2022-12-31 06:00:00+00:00,0.0,0.0
35.371452,-101.387665,2022-12-31 07:00:00+00:00,0.0,0.0
35.371452,-101.387665,2022-12-31 08:00:00+00:00,0.0,0.0
35.371452,-101.387665,2022-12-31 09:00:00+00:00,0.0,0.0
35.371452,-101.387665,2022-12-31 10:00:00+00:00,0.0,0.0
35.371452,-101.387665,2022-12-31 11:00:00+00:00,0.0,0.0
35.371452,-101.387665,2022-12-31 12:00:00+00:00,0.0,0.0
35.371452,-101.387665,2022-12-31 13:00:00+00:00,0.0,0.0
35.371452,-101.387665,2022-12-31 14:00:00+00:00,0.0,0.0
